timestamp,rpm,speed_kmh,oil_temp_c,water_temp_c,voltage_v
2026-05-24T20:26:38,0,0,24.0,29.0,12.54
2026-05-24T20:26:39,0,0,24.4,29.6,12.4
2026-05-24T20:26:40,0,0,24.8,30.2,12.48
2026-05-24T20:26:41,0,0,25.2,30.8,12.46
2026-05-24T20:26:42,0,0,25.6,31.4,12.52
2026-05-24T20:26:43,0,0,26.0,32.0,12.51
2026-05-24T20:26:44,0,0,26.4,32.6,12.49
2026-05-24T20:26:45,0,0,26.8,33.2,12.42
2026-05-24T20:26:46,0,0,27.2,33.8,12.54
2026-05-24T20:26:47,0,0,27.6,34.4,12.72
2026-05-24T20:26:48,0,0,28.0,35.0,12.52
2026-05-24T20:26:49,0,0,28.4,35.6,12.79
2026-05-24T20:26:50,0,0,28.8,36.2,12.69
2026-05-24T20:26:51,0,0,29.2,36.8,12.65
2026-05-24T20:26:52,0,0,29.6,37.4,12.7
2026-05-24T20:26:53,0,0,30.0,38.0,12.5
2026-05-24T20:26:54,0,0,30.4,38.6,12.44
2026-05-24T20:26:55,0,0,30.8,39.2,12.66
2026-05-24T20:26:56,0,0,31.2,39.8,12.44
2026-05-24T20:26:57,0,0,31.6,40.4,12.79
2026-05-24T20:26:58,0,0,32.0,41.0,12.79
2026-05-24T20:26:59,0,0,32.4,41.6,12.77
2026-05-24T20:27:00,0,0,32.8,42.2,12.49
2026-05-24T20:27:01,0,0,33.2,42.8,12.78
2026-05-24T20:27:02,0,0,33.6,43.4,12.76
2026-05-24T20:27:03,0,0,34.0,44.0,12.63
2026-05-24T20:27:04,0,0,34.4,44.6,12.74
2026-05-24T20:27:05,0,0,34.8,45.2,12.42
2026-05-24T20:27:06,0,0,35.2,45.8,12.48
2026-05-24T20:27:07,0,0,35.6,46.4,12.54
2026-05-24T20:27:08,0,0,36.0,47.0,12.65
2026-05-24T20:27:09,0,0,36.4,47.6,12.66
2026-05-24T20:27:10,0,0,36.8,48.2,12.53
2026-05-24T20:27:11,0,0,37.2,48.8,12.44
2026-05-24T20:27:12,0,0,37.6,49.4,12.74
2026-05-24T20:27:13,0,0,38.0,50.0,12.7
2026-05-24T20:27:14,0,0,38.4,50.6,12.78
2026-05-24T20:27:15,0,0,38.8,51.2,12.43
2026-05-24T20:27:16,0,0,39.2,51.8,12.46
2026-05-24T20:27:17,0,0,39.6,52.4,12.55
2026-05-24T20:27:18,0,0,40.0,53.0,12.43
2026-05-24T20:27:19,0,0,40.4,53.6,12.59
2026-05-24T20:27:20,0,0,40.8,54.2,12.5
2026-05-24T20:27:21,0,0,41.2,54.8,12.66
2026-05-24T20:27:22,0,0,41.6,55.4,12.46
2026-05-24T20:27:23,0,0,42.0,56.0,12.52
2026-05-24T20:27:24,0,0,42.4,56.6,12.71
2026-05-24T20:27:25,0,0,42.8,57.2,12.41
2026-05-24T20:27:26,0,0,43.2,57.8,12.61
2026-05-24T20:27:27,0,0,43.6,58.4,12.62
2026-05-24T20:27:28,0,0,44.0,59.0,12.47
2026-05-24T20:27:29,0,0,44.4,59.6,12.76
2026-05-24T20:27:30,0,0,44.8,60.2,12.63
2026-05-24T20:27:31,0,0,45.2,60.8,12.44
2026-05-24T20:27:32,0,0,45.6,61.4,12.68
2026-05-24T20:27:33,0,0,46.0,62.0,12.67
2026-05-24T20:27:34,0,0,46.4,62.6,12.47
2026-05-24T20:27:35,0,0,46.8,63.2,12.77
2026-05-24T20:27:36,0,0,47.2,63.8,12.71
2026-05-24T20:27:37,0,0,47.6,64.4,12.41
2026-05-24T20:27:38,0,0,48.0,65.0,12.69
2026-05-24T20:27:39,0,0,48.4,65.6,12.42
2026-05-24T20:27:40,0,0,48.8,66.2,12.73
2026-05-24T20:27:41,0,0,49.2,66.8,12.58
2026-05-24T20:27:42,0,0,49.6,67.4,12.79
2026-05-24T20:27:43,0,0,50.0,68.0,12.58
2026-05-24T20:27:44,0,0,50.4,68.6,12.46
2026-05-24T20:27:45,0,0,50.8,69.2,12.62
2026-05-24T20:27:46,0,0,51.2,69.8,12.67
2026-05-24T20:27:47,0,0,51.6,70.4,12.78
2026-05-24T20:27:48,0,0,52.0,71.0,12.46
2026-05-24T20:27:49,0,0,52.4,71.6,12.44
2026-05-24T20:27:50,0,0,52.8,72.2,12.57
2026-05-24T20:27:51,0,0,53.2,72.8,12.42
2026-05-24T20:27:52,0,0,53.6,73.4,12.5
2026-05-24T20:27:53,0,0,54.0,74.0,12.56
2026-05-24T20:27:54,0,0,54.4,74.6,12.62
2026-05-24T20:27:55,0,0,54.8,75.2,12.67
2026-05-24T20:27:56,0,0,55.2,75.8,12.76
2026-05-24T20:27:57,0,0,55.6,76.4,12.5
2026-05-24T20:27:58,0,0,56.0,77.0,12.63
2026-05-24T20:27:59,0,0,56.4,77.6,12.67
2026-05-24T20:28:00,0,0,56.8,78.2,12.69
2026-05-24T20:28:01,0,0,57.2,78.8,12.62
2026-05-24T20:28:02,0,0,57.6,79.4,12.5
2026-05-24T20:28:03,0,0,58.0,80.0,12.79
2026-05-24T20:28:04,0,0,58.4,80.6,12.61
2026-05-24T20:28:05,0,0,58.8,81.2,12.55
2026-05-24T20:28:06,0,0,59.2,81.8,12.53
2026-05-24T20:28:07,0,0,59.6,82.4,12.75
2026-05-24T20:28:08,0,0,60.0,83.0,12.71
2026-05-24T20:28:09,0,0,60.4,83.6,12.51
2026-05-24T20:28:10,0,0,60.8,84.2,12.58
2026-05-24T20:28:11,0,0,61.2,84.8,12.45
2026-05-24T20:28:12,0,0,61.6,85.4,12.64
2026-05-24T20:28:13,0,0,62.0,86.0,12.57
2026-05-24T20:28:14,0,0,62.4,86.6,12.67
2026-05-24T20:28:15,0,0,62.8,87.2,12.77
2026-05-24T20:28:16,0,0,63.2,87.8,12.61
2026-05-24T20:28:17,0,0,63.6,88.4,12.41
2026-05-24T20:28:18,0,0,64.0,89.0,12.53
2026-05-24T20:28:19,0,0,64.4,89.6,12.58
2026-05-24T20:28:20,0,0,64.8,90.2,12.65
2026-05-24T20:28:21,0,0,65.2,90.2,12.76
2026-05-24T20:28:22,0,0,65.6,90.2,12.58
2026-05-24T20:28:23,0,0,66.0,90.2,12.78
2026-05-24T20:28:24,0,0,66.4,90.2,12.6
2026-05-24T20:28:25,0,0,66.8,90.2,12.54
2026-05-24T20:28:26,0,0,67.2,90.2,12.65
2026-05-24T20:28:27,0,0,67.6,90.2,12.69
2026-05-24T20:28:28,0,0,68.0,90.2,12.76
2026-05-24T20:28:29,0,0,68.4,90.2,12.43
2026-05-24T20:28:30,0,0,68.8,90.2,12.58
2026-05-24T20:28:31,0,0,69.2,90.2,12.59
2026-05-24T20:28:32,0,0,69.6,90.2,12.67
2026-05-24T20:28:33,0,0,70.0,90.2,12.44
2026-05-24T20:28:34,0,0,70.4,90.2,12.49
2026-05-24T20:28:35,0,0,70.8,90.2,12.69
2026-05-24T20:28:36,0,0,71.2,90.2,12.76
2026-05-24T20:28:37,0,0,71.6,90.2,12.43
2026-05-24T20:28:38,0,0,72.0,90.2,12.58
2026-05-24T20:28:39,0,0,72.4,90.2,12.74
2026-05-24T20:28:40,0,0,72.8,90.2,12.74
2026-05-24T20:28:41,0,0,73.2,90.2,12.4
2026-05-24T20:28:42,0,0,73.6,90.2,12.47
2026-05-24T20:28:43,0,0,74.0,90.2,12.73
2026-05-24T20:28:44,0,0,74.4,90.2,12.61
2026-05-24T20:28:45,0,0,74.6,90.2,12.63
2026-05-24T20:28:46,0,0,74.6,90.2,12.63
2026-05-24T20:28:47,0,0,74.6,90.2,12.63
2026-05-24T20:28:48,0,0,74.6,90.2,12.63
2026-05-24T20:28:49,0,0,74.6,90.2,12.63
2026-05-24T20:28:50,0,0,74.6,90.2,12.63
2026-05-24T20:28:51,0,0,74.6,90.2,12.63
2026-05-24T20:28:52,0,0,74.6,90.2,12.63
2026-05-24T20:28:53,0,0,74.6,90.2,12.63
2026-05-24T20:28:54,0,0,74.6,90.2,12.63
2026-05-24T20:28:55,0,0,74.6,90.2,12.63
2026-05-24T20:28:56,0,0,74.6,90.2,12.63
2026-05-24T20:28:57,0,0,74.6,90.2,12.63
2026-05-24T20:28:58,0,0,74.6,90.2,12.63
2026-05-24T20:28:59,0,0,74.6,90.2,12.63
2026-05-24T20:29:00,0,0,74.6,90.2,12.63
2026-05-24T20:29:01,0,0,74.6,90.2,12.63
2026-05-24T20:29:02,0,0,74.6,90.2,12.63
2026-05-24T20:29:03,0,0,74.6,90.2,12.63
2026-05-24T20:29:04,0,0,74.6,90.2,12.63
2026-05-24T20:29:05,0,0,74.6,90.2,12.63
2026-05-24T20:29:06,0,0,74.6,90.2,12.63
2026-05-24T20:29:07,0,0,74.6,90.2,12.63
2026-05-24T20:29:08,0,0,74.6,90.2,12.63
2026-05-24T20:29:09,0,0,74.6,90.2,12.63
2026-05-24T20:29:10,0,0,74.6,90.2,12.63
2026-05-24T20:29:11,0,0,74.6,90.2,12.63
2026-05-24T20:29:12,0,0,74.6,90.2,12.63
2026-05-24T20:29:13,0,0,74.6,90.2,12.63
2026-05-24T20:29:14,0,0,74.6,90.2,12.63
2026-05-24T20:29:15,0,0,74.6,90.2,12.63
2026-05-24T20:29:16,0,0,74.6,90.2,12.63
2026-05-24T20:29:17,0,0,74.6,90.2,12.63
2026-05-24T20:29:18,0,0,74.6,90.2,12.63
2026-05-24T20:29:19,0,0,74.6,90.2,12.63
2026-05-24T20:29:20,0,0,74.6,90.2,12.63
2026-05-24T20:29:21,0,0,74.6,90.2,12.63
2026-05-24T20:29:22,0,0,74.6,90.2,12.63
2026-05-24T20:29:23,0,0,74.6,90.2,12.63
2026-05-24T20:29:24,0,0,74.6,90.2,12.63
2026-05-24T20:29:25,0,0,74.6,90.2,12.63
2026-05-24T20:29:26,0,0,74.6,90.2,12.63
2026-05-24T20:29:27,0,0,74.6,90.2,12.63
2026-05-24T20:29:28,0,0,74.6,90.2,12.63
2026-05-24T20:29:29,0,0,74.6,90.2,12.63
2026-05-24T20:29:30,0,0,74.6,90.2,12.63
2026-05-24T20:29:31,0,0,74.6,90.2,12.63
2026-05-24T20:29:32,0,0,74.6,90.2,12.63
2026-05-24T20:29:33,0,0,74.6,90.2,12.63
2026-05-24T20:29:34,0,0,74.6,90.2,12.63
2026-05-24T20:29:35,0,0,74.6,90.2,12.63
2026-05-24T20:29:36,0,0,74.6,90.2,12.63
2026-05-24T20:29:37,0,0,74.6,90.2,12.63
2026-05-24T20:29:38,0,0,74.6,90.2,12.63
2026-05-24T20:29:39,0,0,74.6,90.2,12.63
2026-05-24T20:29:40,0,0,74.6,90.2,12.63
2026-05-24T20:29:41,0,0,74.6,90.2,12.63
2026-05-24T20:29:42,0,0,74.6,90.2,12.63
2026-05-24T20:29:43,0,0,74.6,90.2,12.63
2026-05-24T20:29:44,0,0,74.6,90.2,12.63
2026-05-24T20:29:45,0,0,74.6,90.2,12.63
2026-05-24T20:29:46,0,0,74.6,90.2,12.63
2026-05-24T20:29:47,0,0,74.6,90.2,12.63
2026-05-24T20:29:48,0,0,74.6,90.2,12.63
2026-05-24T20:29:49,0,0,74.6,90.2,12.63
2026-05-24T20:29:50,0,0,74.6,90.2,12.63
2026-05-24T20:29:51,0,0,74.6,90.2,12.63
2026-05-24T20:29:52,0,0,74.6,90.2,12.63
2026-05-24T20:29:53,0,0,74.6,90.2,12.63
2026-05-24T20:29:54,0,0,74.6,90.2,12.63
2026-05-24T20:29:55,0,0,74.6,90.2,12.63
2026-05-24T20:29:56,0,0,74.6,90.2,12.63
2026-05-24T20:29:57,0,0,74.6,90.2,12.63
2026-05-24T20:29:58,0,0,74.6,90.2,12.63
2026-05-24T20:29:59,0,0,74.6,90.2,12.63
2026-05-24T20:30:00,0,0,74.6,90.2,12.63
2026-05-24T20:30:01,0,0,74.6,90.2,12.63
2026-05-24T20:30:02,0,0,74.6,90.2,12.63
2026-05-24T20:30:03,0,0,74.6,90.2,12.63
2026-05-24T20:30:04,0,0,74.6,90.2,12.63
2026-05-24T20:30:05,0,0,74.6,90.2,12.63
2026-05-24T20:30:06,0,0,74.6,90.2,12.63
2026-05-24T20:30:07,0,0,74.6,90.2,12.63
2026-05-24T20:30:08,0,0,74.6,90.2,12.63
2026-05-24T20:30:09,0,0,74.6,90.2,12.63
2026-05-24T20:30:10,0,0,74.6,90.2,12.63
2026-05-24T20:30:11,0,0,74.6,90.2,12.63
2026-05-24T20:30:12,0,0,74.6,90.2,12.63
2026-05-24T20:30:13,0,0,74.6,90.2,12.63
2026-05-24T20:30:14,0,0,74.6,90.2,12.63
2026-05-24T20:30:15,0,0,74.6,90.2,12.63
2026-05-24T20:30:16,0,0,74.6,90.2,12.63
2026-05-24T20:30:17,0,0,74.6,90.2,12.63
2026-05-24T20:30:18,0,0,74.6,90.2,12.63
2026-05-24T20:30:19,0,0,74.6,90.2,12.63
2026-05-24T20:30:20,0,0,74.6,90.2,12.63
2026-05-24T20:30:21,0,0,74.6,90.2,12.63
2026-05-24T20:30:22,0,0,74.6,90.2,12.63
2026-05-24T20:30:23,0,0,74.6,90.2,12.63
2026-05-24T20:30:24,0,0,74.6,90.2,12.63
2026-05-24T20:30:25,0,0,74.6,90.2,12.63
2026-05-24T20:30:26,0,0,74.6,90.2,12.63
2026-05-24T20:30:27,0,0,74.6,90.2,12.63
2026-05-24T20:30:28,0,0,74.6,90.2,12.63
2026-05-24T20:30:29,0,0,74.6,90.2,12.63
2026-05-24T20:30:30,0,0,74.6,90.2,12.63
2026-05-24T20:30:31,0,0,74.6,90.2,12.63
2026-05-24T20:30:32,0,0,74.6,90.2,12.63
2026-05-24T20:30:33,0,0,74.6,90.2,12.63
2026-05-24T20:30:34,0,0,74.6,90.2,12.63
2026-05-24T20:30:35,0,0,74.6,90.2,12.63
2026-05-24T20:30:36,0,0,74.6,90.2,12.63
